# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Si,0.2181,90.945,1
C,0.5344,28.646,0
C,0.388,27.715,0
Si,0.2181,72.275,1
C,0.2181,93.603,1
C,0.3701,80.28,0
C,0.562,52.986,0
C,0.2181,50.731,1
C,0.5039,29.35,0
Si,0.4289,91.627,1
C,0.6358,35.07,0
C,0.8537,28.536,1
Si,0.2181,47.783,1
C,0.2549,26.106,0
C,0.4159,49.351,1
Si,0.6295,58.297,1
C,0.9918,30.64,0
Si,0.2181,98.379,1
Si,0.5666,41.409,0
C,0.4867,25.397,0
C,0.5611,26.274,1
Si,0.2181,51.229,1
C,0.4016,39.367,0
C,0.4144,74.221,1
C,1.452,26.631,0
C,0.2181,42.748,1
C,0.3772,0,0
C,0.3772,36.171,0
C,0.4298,52.971,1
C,0.5628,0,0
C,0.5628,50.201,0
Si,0.2181,131.74,1
C,0.2675,48.166,0
Si,0.2581,40.099,0
C,0.2726,56.644,0
C,0.6396,86.993,1
C,0.4347,54.585,1
C,0.5157,26.273,0
Si,0.2181,183.26,1
Si,0.5649,65.091,0
C,0.2181,131.87,1
C,0.4312,83.138,0
Si,0.2181,45.844,1
Si,0.2577,0,0
Si,0.2577,40.925,0
C,0.3588,31.831,0
Si,0.4321,116.01,1
Si,0.8259,49.67,0
C,0.9786,35.252,0
C,1.165,0,0
C,1.165,31.223,0
C,0.5417,32.261,0
Si,0.2181,155.76,1
C,0.727,37.196,0
C,0.5687,43.091,0
Si,0.3723,55.282,0
Si,0.4263,59.139,1
Si,0.2181,50.442,1
C,0.7182,36.565,1
C,0.2181,69.656,1
C,0.4111,65.409,0
Si,0.4267,82.505,1
C,0.7446,39.922,0
C,0.5586,29.871,0
Si,0.4333,56.895,1
C,0.624,31.698,1
C,0.8118,74.153,1
Si,0.9832,56.945,0
Si,0.7998,52.749,1
C,0.2181,42.462,1
C,0.3742,0,0
C,0.3742,39.041,0
Si,0.4244,44.101,1
C,0.4289,41.708,1
Si,0.4221,45.921,1
C,0.5883,29.16,0
Si,0.5799,63.733,1
Si,0.6851,40.972,0
Si,0.2181,44.098,1
Si,0.4187,73.938,1
C,0.6483,30.828,0
C,0.4319,100.22,1
Si,0.2181,71.412,1
Si,0.3468,43.081,0
Si,0.6157,58.244,1
C,0.2181,49.068,1
C,0.4287,44.18,1
Si,0.6227,48.909,1
C,0.7404,25.533,0
Si,0.4224,46.836,1
C,0.6174,25.741,1
Si,0.2181,62.605,1
C,0.3499,39.966,0
C,0.6126,28.479,0
Si,0.4111,67.123,1
C,0.4289,41.387,1
C,0.5987,29.127,0
C,0.8085,56.519,1
C,0.2181,121.09,1
C,0.5893,72.576,0
C,0.4264,31.954,0
Si,0.2181,161.46,1
Si,0.3999,40.885,0
C,0.332,31.219,0
C,0.6418,108.28,1
Si,1.195,73.036,0
Si,0.4337,74.971,1
C,1.022,27.735,0
C,0.2181,86.75,1
C,0.3662,67.62,0
C,0.9065,25.59,0
C,0.4261,45.656,1
Si,0.4317,43.266,1
C,0.8178,44.431,1
C,0.5992,31.438,1
C,0.6216,42.558,1
Si,0.4343,53.254,1
Si,0.6311,40.762,0
C,0.8169,29.499,0
Si,0.6147,75.859,1
C,0.7727,36.54,0
Si,0.4306,56.293,1
Si,0.2181,44.179,1
C,0.5804,40.805,1
Si,0.8372,67.127,1
Si,0.956,48.429,1
C,0.2181,33.183,1
Si,0.6298,82.091,1
Si,1.135,45.289,0
C,1.324,29.531,0
Si,1.26,55.183,1
C,1.493,25.462,0
C,0.2181,52.705,1
Si,0.7799,47.469,1
Si,0.4218,102.28,1
Si,0.545,97.996,0
C,0.7494,42.618,0
Si,0.2181,59.848,1
Si,0.5694,85.323,1
Si,0.6979,41.518,0
C,0.2181,67.853,1
C,0.3371,0,0
C,0.3371,63.792,0
C,0.5443,55.849,0
Si,0.4272,81.385,1
Si,0.8165,64.514,1
C,0.2181,101.07,1
C,0.3955,61.113,0
C,0.3595,35.829,0
C,0.6043,40.389,1
C,0.2181,36.75,1
Si,0.6478,44.636,1
Si,0.4285,104.7,1
Si,0.6223,48.001,0
C,0.2181,48.387,1
Si,0.6409,66.49,1
C,0.4287,54.1,1
C,0.59,0.0056255,0
C,0.59,32.059,0
C,0.2181,57.448,1
Si,1.165,40.819,1
Si,0.4346,53.75,1
C,0.6049,30.187,0
Si,0.619,94.032,1
Si,0.4345,72.286,1
Si,0.6284,68.14,1
Si,0.2181,159.86,1
Si,0.4593,48.154,0
C,0.3106,99.68,0
C,0.6412,78.407,1
C,0.8092,38.751,0
Si,0.6199,64.206,1
C,0.2181,52.327,1
C,0.3107,27.302,0
Si,0.2181,163.77,1
Si,0.7346,56.772,0
C,0.6231,27.557,0
C,0.329,25.269,0
Si,0.2181,184.45,1
Si,0.4983,104.61,0
Si,0.8107,42.21,0
C,0.9162,25.253,0
C,0.3779,53.515,0
C,0.2181,44.621,1
C,0.3233,0,0
C,0.3233,42.211,0
Si,0.4292,103.85,1
Si,0.2181,111.86,1
Si,0.3935,88.401,0
C,0.3871,41.209,1
C,0.7715,32.296,0
Si,0.2181,72.299,1
Si,0.5831,71.787,1
Si,0.7189,0,0
Si,0.7189,66.466,0
Si,0.2181,61.226,1
Si,0.3202,60.108,0
Si,0.41,112.36,1
C,0.5543,52.019,0
Si,0.4316,80.655,1
Si,0.6287,56.79,0
Si,0.5869,42.607,1
Si,0.2181,97.621,1
Si,0.3655,43.419,0
C,0.537,27.306,1
C,0.42,86.322,1
Si,0.2181,96.886,1
C,0.431,46.053,0
C,0.4236,78.914,1
C,1.168,36.14,0
Si,0.6068,41.025,1
C,0.7366,33.948,0
C,0.644,51.597,1
Si,0.8373,81.642,1
Si,0.2181,87.077,1
C,0.8172,30.614,0
C,0.5547,29.857,0
Si,0.5153,65.571,1
Si,0.6468,100.4,1
C,0.8033,65.234,0
C,0.2181,76.342,1
Si,0.3354,58.737,0
C,0.4266,60.861,1
C,0.8288,36.485,0
C,0.608,28.971,1
Si,0.6407,137.74,1
Si,1.313,47.183,0
C,1.457,38.146,0
Si,0.2181,113.22,1
C,0.4294,84.687,0
C,1.155,29.52,0
C,0.3865,40.33,1
Si,0.6351,55.18,1
C,0.7208,44.443,0
Si,0.8419,75.911,1
C,1.008,54.252,0
C,1.394,0.44348,0
C,1.394,36.673,0
C,0.6414,88.63,1
C,1.425,29.925,0
Si,0.2181,58.218,1
Si,0.2443,0,0
Si,0.2443,54.084,0
C,0.3314,31.414,0
Si,0.4113,92.967,1
C,0.6682,44.144,0
Si,0.4222,109.62,1
Si,0.6651,55.147,0
C,0.7884,37.814,0
Si,0.2181,80.463,1
Si,0.4013,49.063,0
C,0.7292,28.024,0
Si,0.2181,73.233,1
Si,0.3778,56.75,0
C,0.7748,27.585,1
Si,0.433,148.88,1
Si,0.5615,72.696,0
C,0.6703,40.987,0
C,0.7971,27.975,0
C,0.4331,27.654,1
Si,0.6365,131.97,1
C,1.046,43.651,0
C,1.258,26.271,0
C,0.9267,41.102,0
C,0.2181,29.96,1
Si,0.2181,98.035,1
Si,0.4342,0,0
Si,0.4342,92.505,0
Si,0.6459,65.337,0
Si,0.3933,80.224,1
C,0.4241,66.041,1
Si,0.6414,71.81,1
C,1.01,31.306,0
Si,0.4272,97.596,1
C,0.2181,71.09,1
C,0.4313,86.125,1
C,0.853,28.504,0
C,0.6228,42.972,1
C,0.2181,134.37,1
Si,0.4228,87.932,0
C,0.7827,54.766,0
C,0.4324,29.248,1
Si,0.8163,122.87,1
C,0.9491,91.774,0
C,0.2181,32.489,1
C,0.8626,38.186,1
Si,0.2181,119.4,1
C,0.5173,27.184,0
C,0.3534,81.588,0
C,0.8159,30.473,0
C,0.5982,25.962,1
Si,0.2181,59.067,1
Si,0.4068,0,0
Si,0.4068,56.69,0
Si,0.619,49.445,0
C,0.4125,91.197,1
C,1.415,48.268,0
Si,0.6201,91.324,1
C,0.9109,38.889,0
Si,0.2181,46.948,1
C,0.3751,27.628,0
C,1.028,60.39,1
C,1.383,27.716,0
Si,0.4312,144.28,1
C,0.7231,49.197,0
Si,0.4288,46.244,1
C,0.6063,47.878,1
C,0.4304,125.64,1
C,0.8545,45.306,1
Si,0.2181,108.35,1
C,0.4431,29.226,0
Si,0.3285,67.188,0
Si,0.3887,54.112,1
Si,0.4244,48.426,1
C,0.2181,51.999,1
Si,0.3453,40.048,0
C,0.4284,62.44,1
C,0.6116,29.917,1
C,0.2181,80.11,1
C,0.3782,62.728,0
Si,0.9674,45.451,1
C,0.2181,48.165,1
C,0.4292,38.229,1
Si,0.8479,64.309,1
C,0.9515,38.113,0
C,0.4206,97.592,1
C,0.7812,60.351,0
C,0.4344,34.133,1
Si,0.6513,107.35,1
Si,1.112,50.109,0
C,1.262,38.515,0
C,0.2181,25.897,1
Si,0.4319,142.13,1
C,0.7191,25.94,0
C,0.6064,100.63,0
Si,0.7985,46.462,0
Si,0.4293,60.85,1
C,0.588,51.934,1
C,0.4329,52.426,1
Si,0.6374,45.23,1
C,0.2181,41.409,1
C,0.4297,60.212,1
C,0.6411,26.789,1
C,0.2181,76.367,1
Si,0.3362,52.024,0
Si,0.5045,41.784,0
C,0.4263,45.735,1
C,0.4276,70.576,1
Si,0.6435,65.192,1
Si,0.2181,75.733,1
C,0.4234,31.157,0
C,0.5151,36.064,1
C,0.2181,111.82,1
C,0.3967,100.19,0
C,0.9342,42.417,1
Si,0.4347,142.45,1
Si,0.5355,120.1,0
Si,1.04,0,0
Si,1.04,82.825,0
C,1.539,27.155,0
C,1.723,0,0
C,1.723,25.086,0
Si,0.8602,112.29,1
C,1.037,25.066,0
Si,0.2181,59.786,1
C,0.2583,28.054,0
Si,0.5847,86.617,1
Si,0.4305,119.32,1
C,0.9288,48.562,0
C,1.109,0,0
C,1.109,46.365,0
C,0.56,30.494,1
Si,0.6479,102.02,1
Si,0.7547,40.442,0
C,0.2181,104.41,1
C,0.3714,0,0
C,0.3714,102.41,0
C,1.194,39.98,0
C,1.338,0,0
C,1.338,35.565,0
Si,0.4264,84.494,1
Si,0.6287,55.807,0
Si,0.8613,42.002,1
C,0.9369,34.514,0
C,0.2181,33.836,1
Si,0.6333,123.86,1
Si,1.055,45.646,0
Si,1.175,0,0
Si,1.175,40.391,0
C,0.4341,69.382,1
C,0.932,26.677,0
C,0.8447,52.514,1
C,0.2181,40.81,1
C,0.3078,26.699,0
C,0.4301,32.371,1
Si,0.6415,42.817,1
Si,0.771,0,0
Si,0.771,42.706,0
C,0.9883,33.537,0
Si,0.8184,54.892,1
C,0.9413,42.639,0
Si,0.2181,99.532,1
Si,0.4325,0,0
Si,0.4325,45.472,0
Si,0.2181,161.65,1
C,0.338,74,0
C,0.2986,57.918,0
Si,0.3649,47.1,0
C,0.2181,92.275,1
Si,0.3895,44.268,0
Si,0.5923,42.756,1
Si,0.2181,167.24,1
Si,1.123,53.32,0
Si,0.2181,181.91,1
Si,0.5314,0,0
Si,0.5314,61.751,0
C,0.6061,32.18,0
Si,0.3943,59.165,0
C,0.4347,110.07,1
C,0.4334,70.016,1
C,0.2181,88.711,1
Si,0.3545,69.776,0
Si,0.4261,41.281,1
Si,0.6467,61.296,1
Si,0.8513,65.974,1
Si,1.072,62.102,1
Si,0.2181,87.41,1
C,0.7632,39.752,1
C,0.432,53.95,1
C,0.6388,58.446,1
C,0.427,54.328,1
Si,1.275,41.975,1
Si,0.2181,44.654,1
Si,0.6255,92.627,1
C,0.7662,57.383,0
Si,0.6504,61.573,1
C,0.8353,33.398,1
Si,0.8362,103.43,1
C,0.9783,81.681,0
Si,0.2181,111.82,1
C,0.424,78.377,0
C,0.3872,42.493,1
Si,0.2181,146.14,1
C,0.43,54.439,0
Si,0.4271,56.038,1
Si,0.6033,67.956,1
Si,0.6451,89.786,1
C,0.7457,48.57,0
Si,0.2181,148.22,1
C,0.8604,33.366,0
C,0.2181,106.65,1
Si,0.4302,76.282,1
C,0.5198,52.711,0
C,0.6645,39.129,0
Si,0.2181,151.97,1
Si,0.4143,89.531,0
C,0.2181,51.598,1
C,0.4287,69.147,1
C,0.6724,0,0
C,0.6724,32.515,0
Si,0.6377,46.024,1
C,0.4341,56.176,1
C,0.6433,36.7,1
C,0.8592,55.484,1
C,0.2181,56.974,1
C,0.4663,31.644,0
Si,1.009,44.846,1
C,0.2181,89.888,1
C,0.4241,47.896,0
C,0.7553,0.98173,0
C,0.7553,34.438,0
C,0.8473,34.358,1
Si,0.2181,158.34,1
Si,0.2944,52.922,0
C,0.235,35.953,0
Si,0.3245,68.67,0
Si,0.3458,0,0
Si,0.3458,65.123,0
Si,0.4301,63.078,0
Si,0.4347,92.929,1
C,0.8292,41.657,1
C,0.9185,0.0050785,0
C,0.9185,35.02,0
Si,1.033,63.81,1
Si,0.2181,86.141,1
Si,0.2677,52.233,0
Si,0.3269,49.735,0
Si,0.4011,45.868,1
Si,0.604,47.211,1
Si,0.8463,88.067,1
Si,1.115,43.079,0
Si,0.4298,94.589,1
Si,0.5194,66.923,0
Si,0.8322,49.17,1
Si,0.4313,82.086,1
C,0.9273,25.318,0
C,0.2181,37.08,1
C,0.2958,0,0
C,0.2958,34.677,0
C,0.4306,88.868,1
Si,0.6133,65.448,0
C,0.8156,28.847,0
C,0.4317,66.794,1
C,0.8418,29.355,1
C,0.4344,100,1
C,0.8047,71.617,0
C,1.129,43.824,0
C,0.6457,57.07,1
C,1.382,0,0
C,1.382,29.465,0
Si,0.4295,123.06,1
Si,0.7645,56.262,0
C,0.8922,26.79,0
Si,0.2181,48.211,1
Si,0.6285,108.48,1
C,1.075,58.382,0
C,1.409,25.244,0
Si,0.647,94.155,1
C,0.4346,45.63,1
Si,1.191,89.723,1
Si,1.767,43.769,0
C,0.2181,108.28,1
Si,0.4323,86.985,0
Si,0.4275,53.334,1
Si,0.2181,120.2,1
Si,0.4053,71.179,0
C,0.3866,26.498,1
C,0.6231,71.134,1
C,0.639,89.915,1
Si,0.434,70.999,1
Si,0.5196,67.174,0
Si,0.4287,85.487,1
C,0.5734,42.807,1
C,0.8745,25.425,0
Si,0.2181,88.292,1
Si,0.3097,57.435,0
C,0.5447,28.254,0
C,0.4302,49.775,1
Si,1.03,45.56,1
C,1.167,26.589,0
C,1.057,78.082,1
C,1.436,40.531,0
C,1.597,26.385,0
Si,0.4285,117.55,1
C,0.2181,49.31,1
Si,0.4287,75.074,1
Si,0.5642,45.996,1
C,0.2181,30.237,1
C,0.2839,0,0
C,0.2839,28.232,0
Si,0.4315,42.093,1
Si,0.7533,87.615,1
C,0.8637,62.859,0
C,1.126,0,0
C,1.126,34.885,0
Si,0.4306,149.1,1
C,0.8276,41.743,0
C,0.7217,34.481,0
Si,0.5669,44.882,0
C,0.2181,64.325,1
C,0.3832,47.222,0
C,0.4275,44.794,1
C,0.6438,45.593,1
Si,0.2181,44.026,1
C,0.2788,32.64,0
C,0.6284,63.153,1
C,1.004,42.075,0
C,0.2181,124.67,1
C,0.4353,73.404,0
Si,0.2181,58.235,1
Si,0.8906,52.265,1
C,0.2181,70.894,1
C,0.4082,58.04,0
Si,0.4269,58.499,1
Si,0.5835,43.459,1
Si,0.2181,45.325,1
Si,0.2181,83.838,1
C,0.377,48.175,0
C,0.7488,32.378,0
C,0.2181,49.444,1
C,0.429,41.869,1
C,0.628,54.582,1
Si,0.4315,134.76,1
C,0.7327,57.262,0
C,0.8656,47.889,0
C,1.049,34.768,0
C,0.4277,58.391,1
C,0.8543,52.113,1
Si,0.2181,62.721,1
Si,0.2443,56.126,0
C,0.3166,46.542,0
Si,1.255,51.89,1
C,1.543,27.405,0
C,0.4345,69.556,1
C,0.6408,32.877,1
Si,0.8556,70.298,1
C,1.014,37.064,0
Si,0.4334,141.46,1
Si,0.7406,40.847,0
Si,0.6288,74.833,1
C,0.7598,32.651,1
C,0.2181,40.931,1
Si,0.6462,48.447,1
C,0.2181,130.96,1
Si,0.436,101.28,0
C,0.8624,45.233,0
C,0.2181,114.96,1
Si,0.4319,54.828,0
C,0.5999,32.529,1
Si,0.2181,163.28,1
C,0.8338,71.694,0
C,0.4145,34.197,0
C,0.4347,72.885,1
Si,0.5904,114.03,1
C,0.6935,45.509,0
C,0.6224,58.115,1
C,0.2181,58.676,1
Si,0.3207,40.887,0
Si,0.428,62.375,1
C,0.8578,37.409,0
C,0.2181,41.755,1
Si,1.021,45.661,1
Si,0.6432,99.946,1
C,0.2181,53.148,1
Si,0.3516,42.777,0
C,0.5686,26.537,0
Si,0.4286,118.38,1
C,0.4302,59.933,1
Si,0.6219,41.657,1
C,0.2181,120.54,1
C,0.3214,52.498,0
Si,0.1779,43.737,0
Si,0.3894,55.409,0
C,0.4195,76.793,1
Si,0.2181,66.667,1
Si,0.2635,55.595,0
C,0.6152,45.84,1
C,0.2181,116.69,1
C,0.403,0,0
C,0.403,52.435,0
Si,0.4286,41.27,0
Si,0.4006,53.925,0
C,0.598,32.196,1
C,0.7684,0,0
C,0.7684,28.001,0
Si,0.4324,55.755,1
Si,0.6351,41.258,1
C,0.7005,32.836,0
C,0.2181,79.507,1
Si,0.3874,49.947,0
Si,0.4264,43.863,1
C,0.57,25.637,0
C,0.4324,57.633,1
Si,0.6473,48.024,1
C,0.2181,96.979,1
C,0.4022,71.742,0
Si,0.2181,141.9,1
Si,0.4721,46.391,0
C,0.319,29.293,0
Si,0.2181,125.16,1
Si,0.4096,96.754,0
C,0.8049,45.505,0
C,0.5952,26.706,0
Si,0.3814,48.483,1
Si,0.4334,103.24,1
C,0.6019,39.664,1
C,0.4307,29.933,1
C,0.64,43.047,1
C,1.042,0,0
C,1.042,27.855,0
Si,0.6396,55.86,1
Si,0.4271,127.46,1
C,0.6903,57.171,0
C,0.2181,66.857,1
C,0.4269,31.714,1
C,0.4315,72.41,1
C,0.958,26.976,0
C,0.2181,26.753,1
Si,0.432,51.832,1
C,0.6371,39.356,1
C,1.019,0,0
C,1.019,30.293,0
C,0.8156,35.063,1
Si,0.2181,40.941,1
C,0.2378,34.052,0
Si,0.42,139.17,1
C,0.8853,39.247,0
Si,0.2181,53.451,1
Si,0.9731,50.387,1
C,0.2181,112.97,1
C,0.6745,48.806,0
C,0.6224,37.244,1
Si,0.43,112.5,1
C,0.5726,89.074,0
C,0.6511,34.286,1
Si,1.077,76.291,1
Si,0.8518,58.103,1
C,1.042,33.282,0
C,0.2181,104.67,1
Si,0.6229,52.18,1
C,0.768,28.55,0
Si,0.2181,171.88,1
Si,0.3922,158.52,0
C,0.426,48.204,1
Si,0.9675,53.213,1
C,1.112,35.502,0
Si,0.2181,55.081,1
C,0.2431,28.887,0
C,0.5969,40.863,1
C,1.011,58.443,1
Si,0.2181,68.302,1
Si,0.3128,42.706,0
Si,0.4195,0,0
Si,0.4195,41.575,0
C,0.6262,26.72,0
C,0.428,103.92,1
Si,1.021,64.93,0
C,1.639,25.274,0
Si,0.2181,158.5,1
Si,0.3595,0,0
Si,0.3595,153.07,0
C,0.3737,27.987,1
Si,0.4335,40.716,1
C,0.5051,26.931,0
Si,0.636,70.825,1
C,0.7557,29.196,0
Si,0.2181,131.76,1
C,0.2316,29.966,0
C,0.1748,27.616,0
C,0.2723,78.946,0
Si,0.3521,56.326,0
C,0.382,33.757,1
Si,0.2181,78.485,1
C,0.2723,41.251,0
C,0.3391,0,0
C,0.3391,40.934,0
C,0.5846,55.7,1
C,0.2181,58.651,1
Si,0.6128,44.334,1
C,0.7296,29.345,0
C,0.635,29.757,1
Si,0.8488,61.4,1
C,0.2181,71.723,1
C,0.4195,26.202,1
C,0.788,44.106,1
C,0.8519,37.912,1
Si,1.037,65.861,1
C,0.4324,54.598,1
Si,0.2181,43.309,1
Si,0.5915,55.847,1
C,0.6651,41.97,1
Si,0.2181,72.17,1
C,0.2472,27.484,0
C,0.6194,69.176,1
C,0.8014,50.225,1
Si,0.4241,94.233,1
Si,0.7783,52.029,0
C,0.2181,68.299,1
C,0.4071,35.958,0
C,0.4274,73.215,1
C,0.2181,29.517,1
C,0.4313,80.582,1
C,0.7389,59.327,0
C,0.2181,123.46,1
C,0.4113,71.353,0
Si,0.8588,54.683,1
Si,0.4341,77.318,1
Si,0.6273,73.458,1
Si,0.7652,71.59,0
Si,0.9068,47.898,1
Si,0.2181,151.61,1
Si,0.4209,93.438,0
C,0.2181,120.32,1
C,0.2181,32.793,1
C,0.4309,52.919,1
C,0.6483,52.044,1
C,0.9689,25.405,0
C,0.2181,38.242,1
C,0.351,0,0
C,0.351,32.368,0
Si,0.4304,67.358,1
Si,0.6312,48.093,1
C,0.7689,51.658,1
Si,0.9368,40.545,1
Si,0.4334,42.063,1
C,0.4304,58.488,1
C,0.6289,46.651,1
Si,0.814,44.097,1
C,0.2181,87.281,1
C,0.3411,68.203,0
C,0.4261,43.482,1
C,0.2181,50.373,1
C,0.2181,64.179,1
C,0.2181,57.568,1
C,0.3909,40.119,0
C,0.4281,41.023,1
Si,0.8538,49.002,1
Si,0.2181,54.22,1
C,0.2446,28.401,0
C,0.2181,48.731,1
C,0.8232,40.795,1
C,0.8555,61.661,1
Si,0.4301,84.87,1
Si,0.5767,65.988,0
Si,0.8184,48.206,1
Si,0.4315,119.61,1
C,0.2181,38.733,1
C,0.3555,33.651,0
Si,0.43,53.142,1
C,0.6377,48.263,1
C,0.4322,62.08,1
C,0.5883,35.629,0
C,0.2181,83.288,1
C,0.3463,76.094,0
C,0.4261,51.655,1
Si,0.4309,40.609,1
C,1.27,29.811,1
Si,0.4312,90.108,1
Si,0.6321,91.467,1
Si,0.78,52.832,0
Si,0.2181,138.98,1
C,1.023,34.432,0
Si,0.2181,81.098,1
Si,0.3435,78.042,0
C,0.401,64.536,1
Si,0.6369,40.587,1
C,0.838,25.188,1
C,0.6164,61.311,1
C,0.9881,31.811,0
Si,0.4301,40.379,1
Si,0.7636,41.7,1
Si,0.434,52.988,1
C,0.641,49.588,1
Si,0.8515,41.317,1
C,0.4224,84.177,1
C,0.424,91.059,1
Si,0.2181,68.079,1
C,0.4148,40.7,0
C,0.4069,39.099,1
Si,0.5596,50.635,1
Si,0.2181,113.64,1
C,0.2683,56.999,0
C,0.3273,48.87,0
C,0.2181,26.875,1
Si,0.897,43.316,1
Si,0.4307,105.28,1
C,0.5244,57.562,0
Si,0.625,41.762,1
Si,0.2181,90.017,1
C,0.3927,29.065,0
C,0.2661,47.455,0
C,0.326,0,0
C,0.326,44.614,0
Si,0.3994,41.037,1
C,0.6398,70.686,1
C,0.4331,70.74,1
C,0.8036,31.166,0
C,0.2181,113.27,1
C,1.424,34.527,0
C,0.6377,35.863,1
Si,0.6382,72.222,1
C,0.8557,41.173,0
Si,0.4305,92.441,1
Si,0.4263,139.63,1
C,0.9237,36.465,0
C,0.627,44.532,1
C,0.4313,30.08,1
C,0.2181,81.517,1
Si,0.3355,65.99,0
Si,0.5495,57.565,0
C,0.4263,71.752,1
Si,0.6089,49.39,1
C,0.7981,31.622,1
Si,1.233,43.67,1
Si,0.2181,111.62,1
C,0.3135,38.464,0
C,0.3928,37.316,0
Si,0.2615,40.083,0
Si,0.2181,43.539,1
Si,0.6299,73.56,1
C,0.6378,65.685,1
Si,0.8411,64.619,1
C,1.049,29.823,1
Si,0.2181,102.88,1
C,0.3608,54.751,0
C,0.4292,72.013,1
Si,0.6422,76.262,1
Si,0.8314,55.123,0
C,0.4299,51.098,1
C,0.6223,25.256,1
C,0.2181,51.634,1
C,0.6446,44.112,1
C,0.8276,33.356,0
C,1.014,26.128,0
Si,0.2181,58.654,1
Si,0.6236,78.513,1
Si,0.2181,95.923,1
Si,0.2575,64.876,0
Si,0.3127,52.856,0
C,0.7167,28.085,0
Si,0.3943,57.365,1
C,0.5309,45.156,0
Si,0.2181,55.125,1
C,0.4015,41.893,0
C,0.6297,35.045,1
C,0.8405,33.654,1
C,0.2181,77.408,1
C,0.4263,28.766,1
Si,0.2181,40.094,1
C,0.338,29.586,0
Si,0.4203,86.006,1
C,0.5758,32.84,0
C,0.6471,66.306,1
Si,0.2181,79.951,1
Si,0.2514,46.239,0
Si,0.2897,0,0
Si,0.2897,44.633,0
C,0.438,32.282,0
C,0.4016,25.304,1
C,0.2181,116.64,1
C,0.3941,92.548,0
C,0.9558,0,0
C,0.9558,39.462,0
C,0.5806,39.517,0
Si,0.4278,44.498,1
Si,0.2181,176.5,1
C,1.059,27.447,0
Si,0.8458,57.183,0
Si,0.2181,139.57,1
Si,0.3653,79.889,0
C,0.552,26.426,0
C,0.2181,95.554,1
Si,0.3823,70.159,0
Si,0.4263,51.557,1
Si,0.2181,63.96,1
C,0.2707,46.297,0
C,0.4105,64.237,1
C,0.4331,40.753,1
Si,0.64,50.124,1
Si,0.8357,54.183,1
Si,0.7645,51.862,1
Si,0.2181,56.748,1
Si,0.6066,48.777,1
Si,0.434,103.93,1
Si,0.5249,41.229,0
Si,0.4291,40.028,1
C,0.5918,33.585,0
Si,1.007,43.945,1
C,0.4308,89.056,1
C,0.6129,69.507,0
Si,0.2181,64.123,1
C,0.611,46.228,1
Si,0.2181,148.32,1
Si,0.5064,0,0
Si,0.5064,41.889,0
Si,0.4155,101.31,0
Si,0.5898,66.243,0
Si,0.2181,150.72,1
C,0.3105,58.476,0
C,0.2856,32.309,0
C,0.8483,69.402,1
C,1.064,25.805,0
Si,0.2181,65.894,1
Si,0.359,49.064,0
Si,0.4097,56.687,1
Si,0.5365,54.421,1
C,0.6137,30.891,0
Si,0.4344,66.494,1
C,0.8089,44.592,1
Si,0.2181,66.973,1
C,0.3048,32.82,0
Si,0.4074,43.72,1
Si,0.2181,55.437,1
C,0.2181,47.089,1
C,0.8221,49.717,1
Si,0.2181,48.323,1
C,0.5313,27.57,0
C,0.417,58.969,1
Si,0.2181,113.33,1
C,0.6054,27.837,0
Si,0.2181,81.191,1
C,0.2181,71.799,1
C,0.5121,35.249,0
C,0.4341,121.77,1
C,0.8097,36.584,0
Si,0.4224,58.035,1
C,0.4283,47.779,1
C,0.637,48.472,1
C,0.2181,64.199,1
Si,0.8376,49.844,1
C,0.9883,37.789,0
C,0.424,59.936,1
C,0.6435,28.356,1
Si,0.4303,110.49,1
C,0.7866,28.742,0
Si,0.6521,48.979,1
C,0.7832,40.201,0
C,0.9948,0,0
C,0.9948,34.993,0
Si,0.8451,49.562,1
C,0.2181,69.781,1
Si,0.3312,42.059,0
C,0.427,35.014,1
Si,0.8462,46.852,1
C,1.056,29.282,0
Si,0.2181,44.979,1
C,0.6214,65.858,1
Si,0.7938,48.79,0
Si,1.04,50.609,1
C,1.197,36.343,0
Si,0.2181,163.19,1
C,0.354,59.736,0
Si,0.3943,42.443,0
C,0.319,40.369,0
C,0.2181,64.559,1
Si,0.4341,89.598,1
Si,0.5954,71.457,1
C,0.8396,28.157,0
Si,0.2181,133.01,1
C,0.6316,40.493,0
Si,0.4346,51.89,1
C,0.4952,41.4,0
Si,0.6365,92.896,1
C,0.8778,44.263,0
Si,0.627,88.143,1
Si,0.4343,47.308,1
Si,0.6244,89.131,1
C,0.2181,71.71,1
Si,0.4344,78.458,1
Si,0.2181,112.58,1
C,0.3457,53.559,0
C,0.2181,105.71,1
C,0.4155,66.902,0
Si,0.5937,50.122,1
Si,0.787,0,0
Si,0.787,50.089,0
Si,0.2181,173.37,1
Si,0.3892,100.36,0
Si,1.053,0,0
Si,1.053,47.872,0
C,0.8626,30.359,1
Si,0.2181,67.024,1
C,0.07126,29.157,0
C,1.011,47.682,1
C,0.2181,56.501,1
C,0.3091,26.877,0
Si,0.2181,46.112,1
Si,0.6004,60.501,1
Si,1.06,83.436,1
Si,1.239,53.022,0
C,0.2181,133.05,1
C,0.4682,44.235,0
Si,0.4361,71.478,0
C,0.2181,69.015,1
C,0.353,0,0
C,0.353,66.997,0
Si,0.4268,80.144,1
Si,0.2181,174.97,1
